Criminal Offenses - On campus,,,,,
Survey year,Institution name, Campus Name,Institution Size,Rape,Fondling
2014,New Hampshire Institute of Art,Main Campus,508,0,0
2014,New Hope Christian College-Eugene,New Hope Christian College,162,0,0
2014,New Hope Christian College-Honolulu,Main Campus,108,0,0
2014,New Horizons Medical Institute,Main Campus,358,0,0
2014,New Horizons Medical Institute-Winder,Winder Campus,206,0,0
2014,New Jersey City University,Main Campus,8136,0,2
2014,New Jersey Institute of Technology,Main Campus,10646,1,5
2014,New Life Business Institute,Main Campus,86,0,0
2014,New Mexico Highlands University,Main Campus,3546,0,0
2014,New Mexico Institute of Mining and Technology,Main Campus,2127,0,1
2014,New Mexico Junior College,Main Campus,3332,0,0
2014,New Mexico Military Institute,New Mexico Military Institute,459,0,1
2014,New Mexico State University-Alamogordo,NMSU Alamogordo,2095,0,0
2014,New Mexico State University-Carlsbad,Main Campus,1852,0,1
2014,New Mexico State University-Dona Ana,Main Campus,8448,4,0
2014,New Mexico State University-Dona Ana,Workforce Center,8448,0,0
2014,New Mexico State University-Dona Ana,East Mesa Center,8448,0,0
2014,New Mexico State University-Dona Ana,Gadsden,8448,0,0
2014,New Mexico State University-Dona Ana,Sunland Park Learning Center,8448,0,0
2014,New Mexico State University-Dona Ana,Hatch Learning Center,8448,0,0
2014,New Mexico State University-Dona Ana,Chaparral Learning Center,8448,0,0
2014,New Mexico State University-Grants,Grants Campus,942,1,0
2014,New Mexico State University-Main Campus,Main Campus,15829,4,0
2014,New Mexico State University-Main Campus,Albuquerque Center,15829,0,0
2014,New Professions Technical Institute,Main Campus,56,0,0
2014,New River Community and Technical College,New River Community and Technical College's Raleigh County Campus,1957,0,0
2014,New River Community and Technical College,New River Community and Technical College-ATC Ghent,1957,0,0
2014,New River Community and Technical College,New River Community and Technical College-Mercer County Campus,1957,0,0
2014,New River Community and Technical College,New River Community and Technical College-Greenbrier Valley Campus,1957,0,0
2014,New River Community and Technical College,New River Community and Technical College-Nicholas County Campus,1957,0,0
2014,New River Community College,Main Campus,4585,0,0
2014,New River Community College,Mall Site,4585,0,0
2014,New School of Radio and Television,Main Campus,65,0,0
2014,New Tyler Barber College Inc,Main Campus,67,0,0
2014,New York Academy of Art,New York Academy of Art,108,0,0
2014,New York Automotive and Diesel Institute,Main Campus,346,0,0
2014,New York Career Institute,Main Campus,545,0,0
2014,New York Chiropractic College,Seneca Falls,965,0,0
2014,New York Chiropractic College,Chiropractic Health Center of NYCC - Depew,965,0,0
2014,New York Chiropractic College,Chiropractic Health Center of NYCC - Levittown,965,0,0
2014,New York Chiropractic College,Chiropractic Health Center of NYCC - Rochester,965,0,0
2014,New York College of Health Professions,Main Campus,732,0,0
2014,New York College of Podiatric Medicine,Main Campus,381,0,0
2014,New York College of Traditional Chinese Medicine,Mineola,155,0,0
2014,New York Conservatory for Dramatic Arts,Main Campus,237,0,1
2014,New York Film Academy,New York Film Academy- Los Angeles,1907,0,0
2014,New York Film Academy,Campus,1907,0,0
2014,New York Institute of Beauty,Main Campus,112,0,0
2014,New York Institute of Massage Inc,Main Campus,53,0,0
2014,New York Institute of Technology,Main Campus,7872,0,0
2014,New York Institute of Technology,Manhattan Campus,7872,0,2
2014,New York Institute of Technology,Central Islip,7872,0,0
2014,New York Law School,New York Law School,1029,0,0
2014,New York Medical Career Training Center,New York Medical Career Training Center,284,0,0
2014,New York Medical College,New York Medical College,1482,0,0
2014,New York Methodist Hospital Center for Allied Health Education,New York Methodist Hospital Center for Allied Health Education,227,0,0
2014,New York School for Medical and Dental Assistants,Main Campus,264,0,0
2014,New York School of Esthetics & Day Spa,Main Campus,77,0,0
2014,New York School of Interior Design,Main Campus,539,0,0
2014,New York Theological Seminary,Main Campus,396,0,0
2014,New York University,NYU Main Campus,49274,0,1
2014,New York University,NYU Medical Center/School of Medicine,49274,0,0
2014,New York University,NYU in Florence/Villa La Pietra,49274,0,0
2014,New York University,NYU in Ghana,49274,0,0
2014,New York University,NYU in London,49274,0,0
2014,New York University,NYU in Madrid,49274,0,0
2014,New York University,NYU in Paris,49274,0,0
2014,New York University,NYU in Prague,49274,0,0
2014,New York University,NYU in Berlin,49274,0,0
2014,New York University,NYU in Singapore/Tisch Asia,49274,0,0
2014,New York University,NYU in Buenos Aires,49274,0,0
2014,New York University,NYU Shanghai,49274,0,0
2014,New York University,NYU in Tel Aviv,49274,0,0
2014,New York University,NYU in Abu Dhabi,49274,0,0
2014,New York University,NYU in Sydney,49274,0,0
2014,New York University,NYU in Washington- DC,49274,0,0
2014,New York University,NYU Polytechnic School of Engineering,49274,2,3
2014,New York University,Broad Street Graduate Center,49274,0,0
2014,Newberry College,Main Campus,1093,0,0
2014,Newberry School of Beauty,Main Campus,122,0,0
2014,Newbury College,Main Campus,874,0,0
2014,Newman University,Newman University,3687,0,0
2014,Newport School of Hairdressing-Main Campus,Main Campus,39,0,0
2014,Newschool of Architecture and Design,NewSchool of Architecture and Design,498,0,0
2014,NHTI-Concord's Community College,Main Campus,4284,0,2
2014,Niagara County Community College,Main Campus,6478,2,2
2014,Niagara County Community College,Niagara Falls Culinary Institute,6478,0,0
2014,Niagara University,Main Campus,4015,2,3
2014,Nicholls State University,Main Campus,6292,2,0
2014,Nicholls State University,Duh? Building,6292,0,0
2014,Nichols College,Main Campus,1495,4,2
2014,Nicolet Area Technical College,Nicolet College,1139,0,0
2014,Nightingale College,Nightingale College,156,0,0
2014,Niles School of Cosmetology,Niles School of Cosmetology,53,0,0
2014,Norco College,Norco College,9304,0,0
2014,Norfolk State University,Norfolk State University,6027,0,0
2014,Normandale Community College,Main Campus,9539,0,0
2014,North American Trade Schools,Main Campus,558,0,0
2014,North American University,Main Campus,473,0,0
2014,North Arkansas College,Main Campus,1976,0,0
2014,North Bennet Street School,Main Campus,154,0,0
2014,North Carolina A & T State University,North Carolina A&T State University,10725,1,3
2014,North Carolina A & T State University,Joint School of Nanoscience and Nanoegineering,10725,0,0
2014,North Carolina Central University,North Carolina Central University,7687,5,0
2014,North Carolina State University at Raleigh,Main Campus,33989,3,5
2014,North Carolina Wesleyan College,Main Campus,1872,1,0
2014,North Carolina Wesleyan College,Durham ASPIRE,1872,0,0
2014,North Carolina Wesleyan College,North Carolina Wesleyan College-Office of Adult Studies at Goldsboro,1872,0,0
2014,North Central College,Main Campus,3043,3,2
2014,North Central Institute,Main Campus,102,0,0
2014,North Central Kansas Technical College,Main Campus,819,0,0
2014,North Central Kansas Technical College,Hays Campus,819,0,0
2014,North Central Michigan College,Main Campus,2581,0,0
2014,North Central Missouri College,Main Campus,1746,0,0
2014,North Central State College,North Central State College,2937,1,0
2014,North Central Texas College,NCTC-Gainesville Campus (main),10169,0,0
2014,North Central Texas College,NCTC-Corinth Campus,10169,0,0
2014,North Central Texas College,NCTC-Bowie Campus,10169,0,0
2014,North Central Texas College,North Central Texas College- Graham Campus,10169,0,0
2014,North Central Texas College,North Central Texas College-Flower Mound,10169,0,0
2014,North Central University,North Central University,1191,0,0
2014,North Country Community College,Main Campus/Saranac Lake,1962,0,0
2014,North Country Community College,Malone,1962,0,0
2014,North Country Community College,Ticonderoga,1962,0,0
2014,North Dakota State College of Science,Main Campus,3033,1,2
2014,North Dakota State University-Main Campus,Main Campus,14747,4,0
2014,North Dakota State University-Main Campus,NDSU Nursing at Sanford Health Bismarck,14747,0,0
2014,North Florida Academy,North Florida Academy,31,0,0
2014,North Florida Community College,Main Campus,1289,0,0
2014,North Florida Cosmetology Institute Inc,Main Campus,139,0,0
2014,North Georgia Technical College,NGTC Clarkesville Campus (main campus),2663,0,0
2014,North Georgia Technical College,North Georgia Technical College - Blairsville,2663,0,0
2014,North Georgia Technical College,North Georgia Technical College - Currahee,2663,0,0
2014,North Greenville University,Main Campus,2569,0,0
2014,North Greenville University,North Greenville University Fairview Campus,2569,0,0
2014,North Hennepin Community College,Main Campus,7384,0,1
2014,North Idaho College,Main Campus,5768,0,1
2014,North Idaho College,Aerospace Center,5768,0,0
2014,North Idaho College,Sandpoint Center,5768,0,0
2014,North Idaho College,Bonners Ferry,5768,0,0
2014,North Idaho College,Silver Valley Center,5768,0,0
2014,North Idaho College,Workforce Training Center,5768,0,0
2014,North Iowa Area Community College,Main Campus,2950,0,0
2014,North Lake College,Central Campus,10744,0,0
2014,North Lake College,North Campus,10744,0,0
2014,North Lake College,West Campus,10744,0,0
2014,North Lake College,South Campus,10744,0,0
2014,North Park University,Main Campus,3185,0,1
2014,North Seattle College,Main Campus,6493,0,0
2014,North Shore Community College,Danvers Campus,7412,0,0
2014,North Shore Community College,Lynn Campus,7412,0,0
2014,North Shore Community College,Cummings Center,7412,0,0
2014,North West Beauty School,Northwest Beauty School,40,0,0
2014,North-West College-Glendale,Main Campus,187,0,0
2014,North-West College-Long Beach,Branch Campus,191,0,0
2014,North-West College-Pasadena,NORTH-WEST COLLEGE-Pasadena,221,0,0
2014,North-West College-Pomona,North-West College-Pomona,268,0,0
2014,North-West College-Riverside,North-West College-Riverside,442,0,0
2014,North-West College-Santa Ana,Main Campus,98,0,0
2014,North-West College-West Covina,North-West College - West Covina,559,0,0
2014,Northampton County Area Community College,Main Campus,10531,2,0
2014,Northampton County Area Community College,Northampton Community College -Monroe,10531,0,0
2014,Northcentral Technical College,Northcentral Technical College,4377,0,0
2014,Northcoast Medical Training Academy,Northcoast Medical Training Academy,136,0,0
2014,Northeast Alabama Community College,Northeast Alabama Community College,2708,0,0
2014,Northeast Community College,Northeast Community College,5061,0,1
2014,Northeast Iowa Community College,Main Campus,4934,0,0
2014,Northeast Iowa Community College,Peosta Campus,4934,0,0
2014,Northeast Iowa Community College,Dubuque Center,4934,0,0
2014,Northeast Iowa Community College,Oelwein Center,4934,0,0
2014,Northeast Iowa Community College,Cresco Center,4934,0,0
2014,Northeast Iowa Community College,Town Clock Center for Professional Development,4934,0,0
2014,Northeast Iowa Community College,Waukon Center,4934,0,0
2014,Northeast Iowa Community College,The Manchester Regional Education Partnership,4934,0,0
2014,Northeast Mississippi Community College,Booneville Campus,3538,0,0
2014,Northeast Ohio Medical University,Main Campus,893,0,0
2014,Northeast State Community College,Main Campus,5865,0,0
2014,Northeast State Community College,Northeast State at Elizabethton,5865,0,0
2014,Northeast State Community College,Northeast State at Gray,5865,0,0
2014,Northeast State Community College,Northeast State at Kingsport,5865,0,0
2014,Northeast State Community College,Northeast State at Bristol,5865,0,0
2014,Northeast Technical Institute,Main Campus,453,0,0
2014,Northeast Technical Institute,Bangor Branch Campus,453,0,0
2014,Northeast Technology Center-Afton,NORTHEAST TECHNOLOGY CENTER - AFTON CAMPUS,423,0,0
2014,Northeast Technology Center-Claremore,Claremore Campus,214,0,0
2014,Northeast Technology Center-Kansas,NORTHEAST TECHNOLOGY CENTER  - KANSAS CAMPUS,204,0,0
2014,Northeast Technology Center-Pryor,NORTHEAST TECHNOLOGY CENTER - PRYOR,470,0,0
2014,Northeast Texas Community College,Main Campus,3186,1,0
2014,Northeast Wisconsin Technical College,Main Campus,10406,0,0
2014,Northeastern Hospital School of Nursing,Main Campus,70,0,0
2014,Northeastern Illinois University,Northeastern Illinois University Main Campus,10275,0,0
2014,Northeastern Junior College,Main Campus,1776,1,0
2014,Northeastern Oklahoma A&M College,Main Campus,2274,1,0
2014,Northeastern Oklahoma A&M College,NORTHEASTERN OKLAHOMA GROVE CAMPUS,2274,0,0
2014,Northeastern Seminary,Northeastern Seminary,154,0,0
2014,Northeastern State University,Tahlequah,8310,1,0
2014,Northeastern State University,Broken Arrow Campus,8310,0,0
2014,Northeastern State University,Muskogee Campus,8310,0,0
2014,Northeastern Technical College,Main Campus,1090,0,0
2014,Northeastern Technical College,Bennettsville Campus,1090,0,0
2014,Northeastern Technical College,Dillon Campus,1090,0,0
2014,Northeastern Technical College,Pageland Campus,1090,0,0
2014,Northeastern University,Main Campus,19798,12,2
2014,Northeastern University,Charlotte Campus,19798,0,0
2014,Northeastern University,Seattle Campus,19798,0,0
2014,Northern Arizona University,Flagstaff Mountain Campus,27705,9,2
2014,Northern Arizona University,Apache Junction Campus,27705,0,0
2014,Northern Arizona University,NAU- Chandler-Gilbert,27705,0,0
2014,Northern Arizona University,NAU - Mesa,27705,0,0
2014,Northern Arizona University,NAU - West Valley,27705,0,0
2014,Northern Arizona University,NAU - Glendale,27705,0,0
2014,Northern Arizona University,NAU - Kingman,27705,0,0
2014,Northern Arizona University,NAU - North Valley,27705,0,0
2014,Northern Arizona University,NAU - Paradise Valley,27705,0,0
2014,Northern Arizona University,NAU - Phoenix,27705,0,0
2014,Northern Arizona University,Scottsdale Community College,27705,0,0
2014,Northern Arizona University,NAU - Show Low,27705,0,0
